;title;tag;date;text;is_question;id
77;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];nov. 20. 07:37;Köszönöm szépen a kedves választ! Igen-igen, csak aggódom, hogy esetleg lenéznének a fentebb leírt dolgok miatt. Nem tudom, hogy ebben az esetben az MCC-hez lehetne egyáltalán jelentkezni? Köszönöm, ha valaki megírja!;False;10805435
78;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];nov. 20. 16:45;Tenyleg nem mondom, hogy ne probald meg, mert bannad kesobb. Viszont tapasztalatbol mondom, hogy minimum 2 nyelvvizsgaval, tdk-val, erasmussal, sport eredmenyekkel, 5 feletti atlaggal, konkret jovobeli tervekkel is eselyes, hogy semmibe vesznek, es azt veszik fel, aki jobb/szimpatikusabb/ismeros...;False;10805435
79;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];nov. 20. 20:57;minimálbért fogsz keresni, minek;False;10805435
80;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];dec. 25. 17:33;"Egyetemi életben és azzal kapcsolatban bármely programokon is minden a kapcsolatrendszeren múlik:D én egy ideig több helyre, szakkolikba, hallgatói szervezetekbe jelentkeztem de miután a nálam sokkal sz*rabb képességű embereket vették fel, rájöttem mennyire felesleges ilyenekkel foglalkozni. Uram- bátyám rendszer. Ha érdekel jelentkezz de minimális esély, hogy ne a ""protkósokat"" vegyék fel.";False;10805435
81;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];jan. 8. 09:18;Nem tudom még releváns-e. Az MCC felvételi lassan kezdődik, talán még nem maradtál le róla. Nem tudom ki adta az első választ de csak hallomásból lehet köze az intézményhez. 3. évesként is jelentkezhetsz szakirányra, de szerintem akkor már a vezetőképző hasznosabb lenne (4. 5. éveseknek, itt már nincs specializálódás (jog, pszicho, közgáz stb.) de ugyan úgy részt vehetsz az órákon.) Az hogy barátnak a barátját vennék csak fel pedig egyszerűen butaság. Számít a tanulmányi eredmény, egyéb versenyek, de a legfontosabb hogy egy céltudatos, közösségi nyitott embert lássanak a felvételin. :) Remélem segítettem.;False;10805435
82;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];jan. 8. 10:39;Pont az MCC-be ne szamitana a kapcsolat? :D Az egyik legbelsosebb hely. Tobb embert ismerek, aki ott tanul, es olyat is, aki nem kerult be, holott millioszor jobban megerdemelte volna.;False;10805435
83;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];jan. 8. 14:01;Így van, mindenhol sokkal többet számít a kapcsolatrendszer:D mint a te tanulmányi átlagod... Most nem azért de aki negyedévesként másodéves tárgyakat (kettes-hármas szintre) most teljesített, bekerult egy hallgatói szervezetbe mert a legjobb haverja meg a kis barátnő is ott tag, aztán vagyunk egy páran akik kettannyelvu suliba jártak, fel évet voltam tanultam külföldön cserediakkent, 3 nyelvvizsgam van és nyilván 4es átlag felett vagyok bukás nélkül, azért vicces, és ennek ellenére nem kerültem be:DDD hagyjuk már ezt...;False;10805435
84;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];jan. 8. 21:07;Akik nem kerültek be hallgatói szervezetbe, tovább próbálkoztatok vagy jelentkeztetek máshova? Vagy teljesen elvette a kedveteket a jelentkezéstől ez a negatív tapasztalat?;False;10805435
85;;['jogász', 'PPKE', 'képzés', 'szakkollégium', 'MCC'];jan. 8. 21:32;Én 1 egyetemi hallgatói szervezetbe és 2 ilyen szakkoliba jelentkeztem, aztán miután egyikre sem vettek fel elment a kedvem😄 de az egyetemi után nem is terveztem megegyszer egyetemen belül bármire megegyszer jelentkezem..;False;10805435
86;"Ha valaki TDK-zik (akár többször), kutat, szakkollégiumi
munkában vesz részt, az normális?";;2014. máj. 28. 19:29;"Nem rossz, ha valaki fiatalon ilyen céltudatos?
";True;5718494
87;;;2014. máj. 28. 19:41;"""Nem rossz, ha valaki fiatalon ilyen céltudatos?""

- Ezt ugye csak viccnek szántad? Mert akkor rossz kategóriába írtál.";False;5718494
88;;;2014. máj. 28. 19:44;"Nem tudom, mi a ""pszichológiai"" funkciója annak, hogy egy fiatal a mának él, lusta, a kötelességeit tessék-lássék végzi el, de bárhova megyek, azt látom, hogy a jófej, segítőkész, kellemes emberek ilyen fiatalok (voltak)!
A törtetők pedig mogorvák, undokok...";False;5718494
89;;;2014. máj. 28. 19:49;"Akkor bocs, de szűklátókörő vagy. Nem egy embert ismerek, aki TDK-zott többször is, mégis nem kevés társasági életet él. Ilyen idősen céltudatosnak lenni? Már, bocs, de egy felnőtt ember vagy. Mi a francnak mentél volna egyetemre, ha nem volt vele célod? Persze sokan cél nélkl mennek egyetemre; ők rendszerint nem is nagyon tudnak aztán elhelyezkedni, vagy egyáltalán elvégezni az egyetemet.";False;5718494
90;;;2014. máj. 28. 22:52;Ez valamilyen szinten szakfüggő is. Más egy kommunikáció és médiatudomány meg más egy fizika TDK. Lehet mindezek mellett társasági életet is élni, mint az előttem szóló írta. NEM rossz. Egyáltalán nem az. Csak azt a kérdést tedd fel magadnak, hogy akarsz-e valamit az élettől és azt-e amit most tanulsz. Ha igen, akkor nyomasd ezerrel, ne állj meg csak csináld amíg a végére nem érsz. Majd ha lesz munkahelyed jóval több szabadidőd is lesz más dolgokra. Egyébként az ilyen emberek azért mogorvák, már ha azok, mert ha valamit jól csinál egyszer, akkor utána már elvárják tőle, hogy tartsa a színvonalat, az pedig minden csak nem könnyű. Rengeteg stresszel járnak ezek a dolgok..;False;5718494
91;;;2014. máj. 28. 23:41;"Egyrészt aki törtet, azt lenézik, piszkálják, csodabogárként tekintenek rá. Másrészt mindig az az érzése lesz, hogy kimaradt valamiből - ha igen, ha nem. Ezért is lehet mogorva.
No meg talán más miatt...
Mi más miatt még?
Meg az elvárásokon kívül, persze...


Nem tudom, hogy ezt akarom-e, amit tanulok.
A törtetésem célja többek között, hogy rájöjjek, tényleg tetszik-e. Hogy kipróbáljam magam benne. Hogy tudjam azt mondani, igen, ez tetszik, vagy nem, nem tetszik mégse.";False;5718494
92;;;2014. máj. 28. 23:50;"Akkor törtess és jöjj rá, amire rá kell jönnöd. Valamilyen szinten érezned kell, hogy szereted-e. Amikor tanulod, csinálod érzel benne örömöt? Érzed azt, hogy ezt megérte megtanulni a vizsgáktól függetlenül?
Egyébként mi tanulsz?
Talán még úgy válaszolnék a legelső kérdésedre, hogy nem normálisnak kell lenni, hanem jónak.";False;5718494
93;;;2014. máj. 28. 23:53;"Érzek valamit.
Azt, hogy szeretem.

Változatos, nem egyhangú nem unalmas és nem száraz, amit tanulok.

Már TDK-ztam is, ott jó érzés volt csinálni valamit az iskolapadban való ülésen kívül.

Ami szakmai tárgy, azt nemcsak az ösztöndíjért tanulom, hanem szívesen is.";False;5718494
94;Szakkollégium = NO szabadidő?;;2010. aug. 26. 21:38;;True;1123436
95;;;2010. aug. 26. 21:38;Elte jogi egyetem mellett...;False;1123436
96;;;2010. aug. 26. 21:40;"Szintén Bibó?
Szerintem azért nem ennyire rossz a helyzet, de nem vagyok 100% biztos benne.";False;1123436
97;;;2010. aug. 26. 23:21;"De igen, csak a szabadidődet célirányosan ""értelmes"" dolgokra fordítod, nem arra, hogy hetente háromszor hullarészegre iszod magad, hanem szakkollégiumi előadásokra, szakkörökre, műhelyekre jársz, ilyesmi.";False;1123436
98;;;2010. aug. 27. 11:38;"ne rémisztgessetek a nó szabadidővel, most vettek föl az eötvös collegiumba.
=)";False;1123436
99;;;2010. aug. 27. 14:32;"Sziasztok!
Hát Én az Eötvös úti kollégiumba jelentkeztem. Azért félek a leterheléstől, mert ugye ott van külön belső kreditrendszer + tantárgyfelvétel stb...Én sem terveztem hogy minden héten 3x hullarészegre iszom magamXDXDXD Bulik terén majd visszafogom magam, csak ugye akkor is kicsit kemény lesz az első félév:)
Várom még a tapasztalatokat:D";False;1123436
100;;;2012. júl. 5. 18:48;Na milyen a szakkoli?:);False;1123436
101;Márton Áron szakkollégium Bp?;;2011. aug. 18. 19:20;"Lakik ott valaki? Ha igen, tudna mesélni milyen is a koli? Hány fős szobák, koedukált e? Stb..
";True;2115886
102;;;2011. aug. 19. 15:27;"Nemrég voltam ott, mivel pár iratot kellett elhoznom onnan.
A koliban nem voltam, de annyi tudok, hogy kb 2-3 fős szobákról van szó. Ha gondolod megadom a az oldaluk linkjét:  [link] ";False;2115886
103;;;2011. aug. 20. 15:56;Engem már felvette ide a koliba, csak gondoltam van e itt olyan aki ott lakik már 1 éve vagy több ideje, és tudna mesélni az ottani életről. neten azt olvastam, hogy jó hely, ajánlották páran.;False;2115886
104;;;2012. jún. 21. 10:11;Meg tudnátok mondani, hogy 1 szemeszterre mennyibe kerül a koli?;False;2115886
105;;;2012. szept. 30. 14:29;Szia, én mint Magyarországon élő, 20e ft/hó, aki pedig pl szerbiai, ukrajnai azonak 10e ft/hó. De ha jól emlékszem, lehet beköltözni pl családdal is (volt aki úgy lakott ott) azoknak 40/hó.;False;2115886
106;Szerintetek melyik a legjobb szakkoli (Corvinus)?;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. szept. 27. 23:40;"Rajk, Heller, Fakt, EVK stb. Mit tudtok ezekről? Melyik a 'legszakmaibb'? Melyik mutat a legjobban az önéletrajzomban? (Közösség, bulizás nem fontos.) Ha esetleg MCC-ről van valakinek tapasztalata/véleménye, az is érdekel.
";True;8883754
107;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. szept. 28. 01:13;"




Végzős BCE-s vagyok, és nagyjából ezek voltak a benyomásaim eddig:

Heller: erősen szakmai, pénzügyes vonal, ha ez érdekel akkor elég fix utad lesz Morgan Stanleyhez és társaihoz

Rajk: régen nagy neve volt, manapság a tagságuk nem éppen az egyetemi elit közé tartozik

FAKT: nemrég lettek szakkoli, sokat nem tudok róluk

EVK: ők viszik a vállalkozós vonalat, ha ez vagy a tanácsadás érdekel, jó választás

MCC: nem csak BCE-seknek van, szakmailag erős, első év után választhatsz szakirányt";False;8883754
108;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. szept. 28. 01:29;"Köszi szépen!
A Hellerről elmondottak akkor is igazak, ha nem pénzügyes vagyok, hanem AK-s? Nem hátrány, hogy nem vagyok spm-es? (Mert nekünk ugyanezzel a szöveggel reklámozták anno az spm-et. Mármint, hogy 'egyenes út a Morgan Stanleyhez és társaihoz.')
Van realitása, hogy egyszerre legyek Helleres és MCC-s vagy túl sok időt vesznek igénybe egyenként is? Ill. megéri egyáltalán a befektetett energiát vagy többet ér (karrier szempontból) ha elmegyek valami jobb helyre dolgozni egyetem mellett?";False;8883754
109;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. szept. 28. 21:55;"Két szakkolit nem lehet. A legtöbb helyen belső szabályzat tiltja. Az MCC és a Heller is bentlakásos kolik, kötelező délutáni progikkal és hasonlók.

AK-sok elég nagy számban mennek pénzügyes területre, szóval amiatt nem kell aggódnod. A matekod erősebb a G karosnál, szóval nem gáz hogy nem jársz spm-re szerintem.

Ha választani kell a kettő között, a Heller jobban behatárol szakmailag (de arra a területre fel is készít) az MCC-ben pedig nagy hangsúly van a vezetőképzésen, széles látásmódon, a kurzusaik pedig nagyon változatosak. Rosszul egyikkel sem fogsz járni.

Az első 1-1,5 évben inkább a sulira koncentrálj, utána kezdhetsz gondolkodni valamilyen részmunkaidős helyen. Egy szakkoliban/diákszervezetekben kapsz egy olyan kapcsolati hálót és szakmai hátteret, hogy arról nem érdemes lemondani azért, hogy egy multinál robotolj már az elején. Gyakornokokra ritkán bíznak komoly feladatokat, inkább ""dolgozni"" tanulsz meg, nem pedig értékes szakmai skilleket (és a komolyabb helyeknél nagyon értékesebb a szakkoli a CV-dben, mint a gyakornokság random multinál). Rengeteg szakkolináé a már végzettek veszik fel a jelenlegi szakkolisokat menő helyekre, és jól működik a beajánlásos rendszer.";False;8883754
110;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. szept. 29. 16:35;"Szia! :) Eloszor is ejnye bejnye, hogy nem skm-re jelentkeztel ;).

Elottem egeszen jol leirtak a kolikat, annyit tennek hozza, hogy a FAKT kifejezetten K karosoknak van es azt hallottam, hogy eleg szinvonalas es jo.

Mindenkeppen erdeklodj naluk is!!!";False;8883754
111;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. okt. 2. 12:28;"Csak egyet pályázathatsz meg egy félévben :)
Tehát olyan nincs h több helyre jelentkezel, erre figyelnek is.

Amúgy mindegyiknek kb 3szoros túljelentkezés van. Szóval nehogy azt hidd h jelentkezel és fel is vesznek.

EVK-nak és Hellernek és talán a Rajknak is van elsős kurzusa. Ezekre érdemes járni, egyrészt tudás másrészt, ha látnak téged akkor talán nagyobb az esélyed bekerülni.";False;8883754
112;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. okt. 2. 14:58;"Tudom, hogy csak egy szakkolinak lehetek tagja, de nekem azt mondták, hogy mivel az MCC hivatalosan nem szakkoli, ezért lehetek egyszerre MCC-s és pl. Helleres. Vagy ez téves info?


""Csak egyet pályázhatsz meg egy félévben"". Ezek szerint nem csak első évben, hanem akár másodévben is lehet csatlakozni szakkolégiumhoz? És ha később is lehet csatlakozni, attól még ugyanúgy igaz, hogy egyszerre csak egy szakkolégiumnak lehetek tagja?";False;8883754
113;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. okt. 2. 21:52;"Téves infó. Az MCC, Fakt, TEK, SZISZ, RAJK, HELLER, EVK csak egynek lehetsz tagja. Mindig tavasszal van a felvételi időszak. Első és másodévesként jelentkezhetsz. Egyszerre csak egybe. Tehát nem pályázhatsz egy félévben kettő szakkolit és egyszerre kettőnek se lehetsz tagja.

Egyszerűen időd se lenne rá. Nagyon le tudnak foglalni";False;8883754
114;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. okt. 2. 23:13;"Többiek is úgy tudják, hogy nem lehetek egyszerre MCC-s és más szakkoli tagja?

Ha mindenképp választanom kell, MCC vagy Heller? MCC-be nehezebb bekerülni?";False;8883754
115;;['egyetem', 'Corvinus', 'fakultáció', 'BCE', 'szakkollégium'];2017. okt. 6. 23:11;Hellerbe és EvK-ba csak gólyaként probálkozhatsz. Míg a többibe másodévesklnt is. Inkább Heller ha a pénzügy vonz. MCC ha inkább nyelvek és nemzetközi kapcsokat vonz;False;8883754
116;Jedlik Szakkollégium, Veszprém. Mit érdemes tudni róla?;;2014. aug. 3. 09:16;"Sziasztok! Megkaptam a felvételi értesítőmet, melyhez a veszprémi Jedlik Ányos Szakkollégiumba szóló meghívót is csatolták. Mit érdemes tudni róla? Mindenhol csak az egyetem által meghatározott szövegeket találom. :) Köszönöm a válaszokat.
";True;5954605
117;;;2014. aug. 3. 09:37;Én ugyan nem ott lakom, de sok szaktársam, barátom igen. Úgymond elit hely, a közösség jó, közel van minden. Régi, de aranyos épület. Az ott lakók gyakran vesznek részt oktatói, tudományos munkákban. Szoktak rendezni jedlikes eseményeket is (szakmai és szórakozás);False;5954605
